,practice,pct,rate,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,dispensing_patients,total_items,list_size,Principal Supplier,Principal System
4241,J82089,11A,0.0335195530726257,4.0,0.5017103072630632,14.0,8.0,435.0,97.0,27.0,559.0,8.07832926919932,68.7723947356411,45.299187307911396,22.0933690157597,19.1911983348201,0.0,192838.0,14034.583333333332,EMIS,EMIS Web
4242,J82090,10R,0.011337868480725623,,0.5445831965495519,8.0,10.0,419.89,95.47,27.0,542.36,27.5540912121212,82.66020611525691,50.1524145580542,11.9881934458488,22.209944751381197,0.0,224298.0,13597.916666666664,TPP,SystmOne
4243,J82092,10X,0.07876712328767123,4.0,0.5116960881556236,6.0,6.0,417.83,95.94,25.02,538.79,21.847681108127894,53.9275484364379,52.2635180512916,15.0805270863836,24.031234748657894,0.0,119054.0,8125.333333333332,EMIS,EMIS Web
4244,J82094,10J,0.03747323340471092,3.0,0.6204484490655083,12.0,12.0,420.13,97.0,27.0,544.13,7.8076172820669285,85.1972609877249,56.254422840189704,20.657038242473604,19.2493897477624,3710.0,504546.0,19600.33333333333,EMIS,EMIS Web
4245,J82097,11A,0.0910209102091021,,0.5883210599661858,12.0,11.0,433.69,97.0,27.0,557.6899999999998,14.746720538720501,81.9077210840963,50.602696571588,21.350254683588,18.4494517827851,0.0,210873.0,11525.416666666668,EMIS,EMIS Web
4246,J82098,10V,0.0506198347107438,1.0,0.5272253704369466,13.0,13.0,435.0,97.0,27.0,559.0,9.43224015257096,86.37106491618789,49.4166331417802,22.037254326781998,20.548547961279,0.0,271621.0,17626.416666666664,EMIS,EMIS Web
4247,J82099,99M,0.18374558303886926,3.0,0.6276130399694702,5.0,5.0,435.0,97.0,27.0,559.0,3.69869724127182,79.848810670516,47.1638150794273,18.782081194587,23.1466791102815,0.0,201437.0,13040.666666666668,EMIS,EMIS Web
4248,J82100,10K,0.010309278350515464,4.0,0.48527027950360296,4.0,4.0,419.72999999999985,96.89,26.5,543.1199999999999,23.1505125482625,40.376271192311286,57.441255534215294,20.0772200772201,19.407979407979397,0.0,84026.0,9112.0,,
4249,J82101,10X,0.0,4.0,0.512264625618759,,,341.5800000000001,96.44,27.0,465.02,26.1556334732085,57.8420778864581,62.1772697996792,18.9865246510127,21.102235132736197,0.0,173701.0,11303.333333333336,EMIS,EMIS Web
4250,J82102,10R,0.0,4.0,0.5481276238264553,22.0,15.0,435.0,97.0,27.0,559.0,14.427739611260002,80.3126041607665,54.8083784215055,21.4281729428173,20.939470013947002,0.0,278394.0,18385.166666666664,TPP,SystmOne
4251,J82103,11A,0.0,3.0,0.4412022018383774,10.0,9.0,409.73000000000013,96.59,26.92,533.24,13.3417141062154,93.414861487892,59.7311122515771,18.0182442045359,21.010963260523894,0.0,167215.0,12263.333333333336,EMIS,EMIS Web
4252,J82104,10K,0.011695906432748537,4.0,0.5012539753584576,9.0,8.0,396.69,97.0,26.53,520.2199999999998,5.83516211279397,68.04086416441379,60.70943077391979,31.220031965903,16.3193545931958,0.0,233387.0,13044.25,EMIS,EMIS Web
4253,J82106,11A,0.0,2.0,0.5170844951061287,7.0,7.0,426.44,97.0,27.0,550.44,8.394342620481929,81.7424448518125,39.5051627024767,21.009036144578303,21.409638554216894,6288.0,126096.0,6687.833333333334,EMIS,EMIS Web
4254,J82110,99M,0.033210332103321034,3.0,0.5729703122212779,11.0,10.0,405.18,92.46,25.41,523.05,3.95094102076829,88.1597059872513,47.7175193931558,17.8808845475512,22.116402116402107,0.0,176743.0,14678.833333333336,EMIS,EMIS Web
4255,J82112,11A,0.0176678445229682,3.0,0.5679317898598781,13.0,13.0,415.15,95.33,26.54,537.02,12.3435135094901,88.51267790821751,55.813584845638296,19.1216970599181,19.1484927428359,0.0,205828.0,13426.583333333336,EMIS,EMIS Web
4256,J82113,10K,0.0,4.0,0.42986644607752705,5.0,5.0,432.08,96.61,27.0,555.69,22.8228994749323,57.1591590517626,55.8482999148202,18.5097375105843,18.7349703640982,0.0,91351.0,11781.75,,
4257,J82114,10R,0.0,4.0,0.4522278979545166,9.0,6.0,429.67,91.56,27.0,548.23,29.9347773324427,78.37777501753091,48.824342837533905,15.330661322645302,23.0193720774883,0.0,131304.0,9144.500000000002,EMIS,EMIS Web
4258,J82115,10X,0.0,4.0,0.4496387114715531,3.0,3.0,435.0,97.0,27.0,559.0,26.799715012722697,85.3514372942025,49.6839440622186,10.6211575153699,19.9491202035192,0.0,81621.0,4846.75,TPP,SystmOne
4259,J82116,11A,0.0,2.0,0.4571806596264357,6.0,5.0,411.34,96.83,27.0,535.17,4.9124794807370185,82.64437728715079,52.8060274515577,21.739585513920893,21.854720535901198,2432.0,181628.0,9573.333333333334,EMIS,EMIS Web
4260,J82117,10R,0.0,4.0,0.4723079404094678,5.0,5.0,418.22,97.0,27.0,542.22,33.249147139197305,67.13405498399109,59.345524253698905,13.5781383432963,23.912894961571304,0.0,230586.0,12916.916666666664,TPP,SystmOne
4261,J82119,10V,0.038834951456310676,2.0,0.4770302652116688,5.0,5.0,420.40000000000015,97.0,27.0,544.4000000000002,8.06084172504379,98.02783667922328,56.1233387210211,24.0534033705406,18.3366163274239,1745.0,155402.0,9180.25,EMIS,EMIS Web
4262,J82120,99M,0.0,4.0,0.5525269246020059,7.0,7.0,420.43000000000006,88.55,27.0,535.98,10.108793918179801,85.73009697382521,45.0250624475098,19.1533581273244,19.960621308247603,0.0,182848.0,9097.166666666668,EMIS,EMIS Web
4263,J82121,11A,0.08503937007874016,3.0,0.5305675386447403,9.0,9.0,434.78,91.24,27.0,553.02,8.6726932938856,79.24034193859009,59.331507324813096,22.118906734291397,19.208227669766107,0.0,140930.0,9580.916666666668,EMIS,EMIS Web
4264,J82122,10X,0.0,4.0,0.4741838436437621,5.0,5.0,424.46000000000015,83.39,24.77,532.6200000000001,27.7138001786778,83.20885625464949,43.232004758769705,14.482827079610901,18.7611673615247,0.0,168859.0,9773.833333333332,TPP,SystmOne
4265,J82123,10J,0.06349206349206349,3.0,0.5377740149472361,13.0,12.0,435.0,96.71,27.0,558.71,14.342746733368196,90.77584738298992,49.3575590998193,17.0535114560788,19.819389506679602,0.0,205588.0,13218.833333333336,EMIS,EMIS Web
4266,J82124,11A,0.007936507936507936,2.0,0.4844896082836531,11.0,10.0,427.59,97.0,27.0,551.59,8.46722129610335,94.6535873849813,53.535992936370896,25.0208333333333,20.529166666666697,3820.0,192089.0,9622.083333333334,EMIS,EMIS Web
4267,J82125,99M,0.02557544757033248,4.0,0.5403148560021085,5.0,5.0,418.39,87.38,27.0,532.77,12.9038177057603,75.26650684848309,49.03858580712971,15.698478561549098,20.333926101561,0.0,149349.0,9281.416666666666,EMIS,EMIS Web
4268,J82126,10X,0.03067484662576687,4.0,0.5043218957177192,2.0,2.0,432.38,94.72,26.44,553.54,16.578968385592102,89.8816851580814,48.5100751568736,17.5174915781291,19.5957501943509,0.0,76032.0,4171.333333333333,EMIS,EMIS Web
4269,J82127,10K,0.0,4.0,0.4746124838535637,4.0,4.0,428.43,93.42,26.65,548.5,23.9532074000878,81.18935293640409,62.1005797724721,17.003071522597597,23.927161035541896,0.0,88267.0,9200.75,,
4270,J82128,10X,0.0,4.0,0.4383740098529987,6.0,6.0,434.33,96.5,27.0,557.83,24.567094914081398,84.46224161119241,49.9837667488272,16.8377349786645,20.6273786183831,0.0,124774.0,8703.75,TPP,SystmOne
4271,J82129,11A,0.0,3.0,0.503238094654967,6.0,6.0,426.65,97.0,26.84,550.4900000000001,7.189635074822791,86.82618473565607,58.8817253934045,30.874245208716196,16.4977684431609,0.0,152961.0,7638.333333333332,EMIS,EMIS Web
4272,J82130,11A,0.01107011070110701,2.0,0.5011011807531688,16.0,18.0,435.0,97.0,27.0,559.0,8.59836590769231,78.8874270888467,47.9151701938012,17.0662732079184,22.243534571089,0.0,270313.0,24614.5,EMIS,EMIS Web
4273,J82131,11A,0.0,3.0,0.4738708924681648,8.0,8.0,431.64,97.0,27.0,555.64,10.57781441912,85.54466698804751,52.135879037979,26.638176638176603,17.8110161443495,6414.0,312653.0,12630.583333333336,TPP,SystmOne
4274,J82132,11A,0.018583042973286876,3.0,0.5753567699337335,11.0,11.0,432.09,96.7,26.87,555.66,14.2744074810678,93.2298226723501,57.678569407853296,20.9882208964357,18.924583142114106,0.0,293071.0,13126.416666666664,EMIS,EMIS Web
4275,J82133,10K,0.0,4.0,0.454975113334532,2.0,2.0,414.73,90.79,27.0,532.52,19.2882927241963,83.327158444154,55.8445296626954,20.1353637901861,19.8011844331641,0.0,94705.0,5062.416666666666,EMIS,EMIS Web
4276,J82134,10V,0.0,4.0,0.4886006676248716,20.0,22.0,434.63000000000005,97.0,27.0,558.6300000000001,17.453649338006198,76.6931625148261,52.096754737827204,20.477882135383695,20.2491605430921,0.0,511913.0,27506.0,EMIS,EMIS Web
4277,J82135,99M,0.033766233766233764,3.0,0.5591199264387147,9.0,9.0,421.51,95.35,27.0,543.86,3.99296865648134,70.1575314843402,56.522781814793795,19.094766619519106,21.7366022316517,0.0,173904.0,12880.333333333336,EMIS,EMIS Web
4278,J82136,10J,0.003838771593090211,1.0,0.4608634221454109,10.0,12.0,432.9,96.96,27.0,556.86,8.117851313466929,90.67033900122671,60.78901750221729,19.7529582727839,20.1307867967615,0.0,140452.0,9708.583333333334,EMIS,EMIS Web
4279,J82138,10J,0.08244994110718493,3.0,0.5090216747905411,10.0,10.0,435.0,97.0,27.0,559.0,7.12598385960793,88.7867701207223,47.9887037931326,19.295774647887303,20.971830985915503,0.0,284832.0,17274.0,EMIS,EMIS Web
4280,J82139,11A,0.017977528089887642,3.0,0.6502341695147279,17.0,17.0,428.21,97.0,26.5,551.71,9.861910349806392,94.54297771683191,59.4994804117842,35.621472634204004,15.4534715841974,0.0,416209.0,15440.416666666664,EMIS,EMIS Web
4281,J82141,10X,0.0,4.0,0.5196237190787476,2.0,2.0,354.14999999999986,96.55,25.39,476.08999999999986,23.8093366862938,61.6777115377248,56.9025294523783,20.230599394881,19.2542317442146,0.0,203279.0,11369.083333333336,EMIS,EMIS Web
4282,J82142,99M,0.21195652173913043,4.0,0.4564565020685336,5.0,5.0,435.0,97.0,27.0,559.0,15.939744637152,90.10017302066427,51.2771598204422,15.7330290929835,19.543639475185397,0.0,168484.0,9002.25,EMIS,EMIS Web
4283,J82143,11A,0.0,,0.4993438941027124,11.0,11.0,434.81,97.0,27.0,558.81,4.74998423030466,84.581073103925,52.703650420897894,19.842974097436606,22.104415514696,0.0,170821.0,14936.25,EMIS,EMIS Web
4284,J82144,10J,0.02888368462138954,3.0,0.6054093989609661,16.0,17.0,428.49,95.26,27.0,550.75,13.336555062346196,76.3078236968157,51.45968324711221,15.928346647300902,18.8146534333898,0.0,413607.0,25432.0,EMIS,EMIS Web
4285,J82145,11A,0.03713527851458886,3.0,0.5852705584618579,10.0,10.0,432.75999999999993,92.06,27.0,551.8199999999998,9.0077459606463,74.0302431220999,57.8889764738954,24.162003730349106,18.144417799094104,3675.0,354852.0,18665.416666666664,EMIS,EMIS Web
4286,J82146,11A,0.060126582278481014,3.0,0.5557906225630301,7.0,7.0,406.09,89.49,26.5,522.08,10.6319104787034,83.5994487948775,51.05821286653229,28.213343384847303,15.8688277421787,0.0,102976.0,5301.166666666667,EMIS,EMIS Web
4287,J82147,10V,0.0,1.0,0.4746015200036128,6.0,6.0,414.05,96.91,27.0,537.96,5.72174031306133,78.2132323032125,53.35124893307779,19.8229407236336,19.9101873235822,0.0,93877.0,7967.916666666668,EMIS,EMIS Web
4288,J82149,10R,0.0,4.0,0.44555996063941056,7.0,7.0,413.62,93.91,27.0,534.53,25.7761822988904,72.62086895921479,57.1105207375397,12.8207350901526,23.526352288488198,0.0,185618.0,12160.583333333336,TPP,SystmOne
4289,J82150,11A,0.0,3.0,0.5883771423635255,9.0,9.0,410.46,97.0,27.0,534.46,10.6412227173365,83.0796808647586,56.5182310831845,28.547410894418306,17.770679219905894,0.0,236290.0,11916.416666666664,TPP,SystmOne
4290,J82151,11A,0.002717391304347826,3.0,0.4918719439520598,4.0,4.0,432.96,97.0,27.0,556.96,10.231573173652698,95.0337056365873,57.1075334006674,26.400191479176602,17.0368597415031,1371.0,109176.0,4374.083333333334,EMIS,EMIS Web
4291,J82152,10K,0.02564102564102564,4.0,0.568228401359348,5.0,5.0,435.0,97.0,27.0,559.0,22.363560692978396,74.40389088884329,54.8807461421585,19.3071010668808,19.697143512676398,0.0,163501.0,8674.416666666668,EMIS,EMIS Web
4292,J82154,10K,0.023842917251051893,4.0,0.5619652004361333,9.0,9.0,413.36,95.66,27.0,536.02,11.713551105835302,80.3059597949537,51.511661603685205,20.8984130950893,19.9600149943771,0.0,272152.0,16118.083333333336,EMIS,EMIS Web
4293,J82155,10R,0.0017231476163124641,4.0,0.5554038833402563,26.0,24.0,435.0,97.0,27.0,559.0,29.4731762096033,75.93025889664429,63.953115195616505,14.496062992126,23.254068241469803,0.0,873815.0,42406.66666666666,TPP,SystmOne
4294,J82156,11A,0.0,3.0,0.5059111451162177,5.0,5.0,425.75,96.49,25.56,547.8,14.239324282058599,92.66286920213541,58.78852608864899,27.686185332575306,15.7845366685617,0.0,124274.0,7205.666666666666,EMIS,EMIS Web
4295,J82157,10J,0.0,1.0,0.4570129524186437,9.0,9.0,426.52,90.26,25.09,541.87,9.79343843971631,88.3212135150035,57.7765171403494,23.0731050131178,19.417145288236497,0.0,236927.0,14213.916666666668,EMIS,EMIS Web
4296,J82161,10K,0.0,4.0,0.4487967177199892,9.0,8.0,435.0,97.0,27.0,559.0,9.87563914282906,79.042270835083,62.4491082156439,25.4398899046496,16.646023788459598,0.0,171679.0,10364.333333333332,TPP,SystmOne
4297,J82163,10V,0.0,4.0,0.4503625680193093,9.0,9.0,422.13,97.0,27.0,546.13,10.8601510059931,90.8504583943017,63.48213280578771,25.510749812814197,16.5750347630763,0.0,246323.0,13312.25,EMIS,EMIS Web
4298,J82164,10V,0.05956678700361011,1.0,0.4504039947619021,10.0,10.0,433.33,94.5,25.53,553.3599999999999,9.0722406945599,92.95393012486521,53.25333125582321,21.540024005170302,21.419998153448397,2202.0,234933.0,11088.416666666664,EMIS,EMIS Web
4299,J82165,10R,0.0,4.0,0.4412219563595117,3.0,3.0,435.0,96.51,27.0,558.51,20.2182994791667,79.75814887497371,51.6249013058104,19.3095072866065,18.8376127689105,0.0,73670.0,5637.333333333334,Microtest,Evolution
4300,J82166,11A,0.035897435897435895,3.0,0.6143654389834768,10.0,9.0,411.61,97.0,27.0,535.6099999999999,9.48011234266391,90.1093534156378,74.8397839078407,38.5684764230697,12.729663723464196,0.0,304697.0,10715.333333333334,TPP,SystmOne
4301,J82169,11A,0.0,4.0,0.4994041503528312,3.0,3.0,428.38,97.0,25.24,550.62,13.6444506703334,72.5021815655094,42.75381329229221,13.7504297009282,21.8563080096253,0.0,71652.0,6307.25,EMIS,EMIS Web
4302,J82171,10X,0.0650887573964497,4.0,0.4994176890347194,7.0,7.0,434.79,86.44,24.62,545.85,19.366379833040398,59.7635485159626,58.41427983614199,12.9833040421793,21.658611599297,0.0,109928.0,9223.454545454546,,
4303,J82174,10K,0.05254237288135593,4.0,0.5006181424846794,7.0,9.0,399.24000000000007,80.34,27.0,506.58,5.362574771261441,68.3747132204161,48.4807214211674,17.2677513683737,20.0209942265877,0.0,154896.0,13335.583333333336,EMIS,EMIS Web
4304,J82177,10R,0.0,4.0,0.4414836401855772,3.0,3.0,412.0,97.0,27.0,536.0,31.6677307596513,80.1695648279847,60.62264872218429,13.200498132005,21.5242839352428,0.0,49947.0,4193.166666666667,TPP,SystmOne
4305,J82178,99M,0.08450704225352113,4.0,0.5351787829381096,7.0,7.0,435.0,97.0,27.0,559.0,18.6848937826845,95.36373439725227,48.303888266410205,15.2067843866171,21.3080855018587,0.0,150141.0,8812.916666666668,EMIS,EMIS Web
4306,J82180,10X,0.030303030303030304,4.0,0.4466213208243908,2.0,2.0,427.72,97.0,27.0,551.72,19.0121159817352,75.9596297660772,52.1112173771426,15.501186781084499,21.8440752236626,0.0,64144.0,5486.416666666667,EMIS,EMIS Web
4307,J82181,99M,0.037914691943127965,4.0,0.4828313572748736,,7.0,434.31,97.0,26.52,557.8299999999998,21.506595431255302,67.9501450772221,49.794410983424214,12.9803586678053,22.429547395388603,0.0,150235.0,9298.0,EMIS,EMIS Web
4308,J82183,10X,0.0,4.0,0.3920766962596696,3.0,3.0,432.92,96.86,27.0,556.78,16.540596179183098,83.1208831491835,48.8564502813569,17.1880144879816,17.5666776424103,0.0,74532.0,6179.75,TPP,SystmOne
4309,J82184,10V,0.004048582995951417,1.0,0.4751241291170419,2.0,2.0,424.55,95.9,27.0,547.45,11.856241519280903,57.354912871945,54.78681058544821,12.6993331400406,20.4349086691795,0.0,48019.0,3661.916666666666,EMIS,EMIS Web
4310,J82187,10X,0.0,4.0,0.48330488569878793,7.0,7.0,429.45999999999987,97.0,27.0,553.4599999999998,36.2103247147493,72.1620822135311,48.0027799281376,11.8053375196232,25.9340659340659,0.0,131442.0,10265.81818181818,,
4311,J82188,11A,0.0,4.0,0.5115444711748849,1.0,2.0,424.56,67.28,25.45,517.29,15.578361922464099,70.333310394094,46.0995194066337,12.1614445034519,21.6569304301646,0.0,61725.0,3897.916666666666,EMIS,EMIS Web
4312,J82190,11A,0.0,,0.5343891899366919,2.0,2.0,412.09999999999985,85.91,27.0,525.0099999999999,6.2949125,62.566535834449994,46.36051280253921,21.949447995351505,19.9070307960488,0.0,90840.0,6605.083333333332,Vision,Vision 3 LAN
4313,J82192,11A,0.05027932960893855,4.0,0.5403828757585786,4.0,4.0,432.8,96.82,27.0,556.62,7.32334271340984,56.262316198916395,42.316387329270896,12.3791558594671,26.1935078204826,0.0,146953.0,12152.416666666664,EMIS,EMIS Web
4314,J82194,10R,0.04983388704318937,4.0,0.4808921839268937,5.0,5.0,350.42,72.41,25.49,448.32000000000005,23.158014529281,72.1776748174318,58.4590659648635,17.6130467012602,17.5804299481097,0.0,246447.0,12463.416666666668,TPP,SystmOne
4315,J82195,99M,0.0,4.0,0.3994457463033828,5.0,5.0,422.34,96.17,27.0,545.51,8.528195933456558,76.9743606815915,54.7137527640854,10.520640788663,24.8860135551448,0.0,70627.0,6938.166666666666,EMIS,EMIS Web
4316,J82196,10V,0.0,4.0,0.537528875660003,10.0,10.0,422.7600000000001,97.0,27.0,546.76,29.6341978136387,59.50696866963001,65.6552738940944,20.1183816833615,20.6192272668141,0.0,264378.0,15229.083333333332,EMIS,EMIS Web
4317,J82197,10J,0.0502092050209205,1.0,0.497838794175269,4.0,4.0,388.1999999999999,83.45,24.0,495.6499999999999,6.62195833333333,86.0463664966072,51.4897574159004,23.5190615835777,19.4604105571848,2699.0,67901.0,3409.166666666667,EMIS,EMIS Web
4318,J82198,99M,0.7647058823529411,4.0,0.563510195090354,2.0,2.0,409.7,96.43,24.82,530.95,18.652944817073198,89.4221119334033,50.173879634182995,19.14050594331,18.744285278878397,0.0,61349.0,3313.916666666666,EMIS,EMIS Web
4319,J82199,10R,0.05405405405405406,4.0,0.3196714839765222,3.0,5.0,417.0,87.0,27.0,531.0,28.5060191404012,75.72829561495979,39.9857386784253,0.7274601901706949,10.6312292358804,0.0,33934.0,18696.58333333333,TPP,SystmOne
4320,J82201,10V,0.0,1.0,0.5036382538714657,6.0,6.0,435.0,97.0,27.0,559.0,9.79795381998953,98.1782930559162,46.85561845440311,19.8248823836905,22.205959226346003,0.0,102099.0,7721.5,EMIS,EMIS Web
4321,J82206,99M,0.011695906432748537,3.0,0.4310887068403365,4.0,4.0,435.0,97.0,27.0,559.0,4.779654682417401,81.540970442617,53.5568717965259,11.9671289162815,21.7702448210923,0.0,59469.0,5957.583333333332,EMIS,EMIS Web
4322,J82207,10X,0.003861003861003861,4.0,0.4703952449514841,5.0,5.0,434.27,95.93,27.0,557.2,18.4256441361318,84.9333685041187,49.234987751268704,12.630331753554499,16.3104265402844,0.0,91981.0,8774.666666666668,EMIS,EMIS Web
4323,J82208,10X,0.0,4.0,0.4358748314622109,6.0,7.0,419.74,97.0,27.0,543.74,26.5979681312465,74.8311637080538,52.5722667062443,16.6446748350613,21.436380772855802,0.0,88212.0,5395.916666666667,TPP,SystmOne
4324,J82210,10V,0.0,4.0,0.5608975622248222,5.0,5.0,426.94000000000017,97.0,27.0,550.94,16.7688167732149,85.13876051149691,57.0294473369419,32.936336076223505,14.3092247726288,0.0,190032.0,9278.999999999998,EMIS,EMIS Web
4325,J82212,10R,0.14018691588785046,4.0,0.5220891159756471,12.0,4.0,418.25,96.17,26.25,540.67,20.615963218858,90.8034653484094,54.2885911969602,14.1637878479984,20.1463117252591,0.0,71548.0,5206.5,TPP,SystmOne
4326,J82213,10X,0.017241379310344827,4.0,0.4823048768407013,3.0,2.0,414.26,97.0,27.0,538.26,33.849775068899696,84.3700281762339,52.609138370028,12.187367528613803,24.4001695633743,0.0,75515.0,5153.916666666667,EMIS,EMIS Web
4327,J82214,11A,0.01875,3.0,0.509710393174888,6.0,6.0,384.1800000000002,95.64,26.39,506.21000000000015,6.5877680684507585,72.4806784013122,55.38581476337301,20.844711450937602,20.1019479337338,3529.0,150874.0,8533.416666666666,EMIS,EMIS Web
4328,J82215,10K,0.013043478260869565,4.0,0.5549882923919375,,,435.0,97.0,27.0,559.0,10.004616250541199,87.8886147054388,58.6256479402235,29.6162723600692,17.8447778418927,0.0,124346.0,7137.75,EMIS,EMIS Web
4329,J82216,10K,0.015105740181268883,4.0,0.4428539495636456,8.0,8.0,416.34,97.0,27.0,540.34,6.40510436913716,79.20561328573629,58.023397358205614,25.6126415413216,18.762886597938106,0.0,186384.0,12107.25,EMIS,EMIS Web
4330,J82218,10J,0.018367346938775512,3.0,0.4331609798778398,11.0,11.0,378.83,65.95,27.0,471.78,7.97368167714885,75.62472329270791,55.3243414393661,10.0670578373847,22.9371332774518,0.0,155197.0,12693.25,EMIS,EMIS Web
4331,J82220,10J,0.05025125628140704,3.0,0.4172480628703427,,2.0,419.41,97.0,26.35,542.76,14.515612726442402,63.6816695660713,45.084546190211604,5.59015646361841,29.0202035546104,0.0,95479.0,8992.916666666666,EMIS,EMIS Web
4332,J82605,10X,0.0,4.0,0.3540702918594367,4.0,4.0,434.89,97.0,27.0,558.89,20.5738107476635,75.49672344919821,44.090866325084114,7.827102803738319,11.4065420560748,0.0,40404.0,4447.583333333333,TPP,SystmOne
4333,J82609,10V,0.0,4.0,0.4039929345407033,,,421.41,97.0,27.0,545.4100000000002,13.0338774043543,87.7632680354894,59.4797701442875,21.0103572183471,19.0234622701332,0.0,40922.0,4987.75,,
4334,J82619,10X,0.0,4.0,0.42552776412300414,,,413.05,76.13,25.03,514.21,22.8472940584089,77.4885289339854,56.378980223814004,17.0392749244713,15.548841893252805,0.0,21078.0,4949.25,,
